"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1895262123900768404","Thu Feb 27 23:57:57 +0000 2025","0","gas pak","1895262123900768404","","","in","","0","0","0","https://x.com/undefined/status/1895262123900768404","1351902849643343877",
"1895262096000172363","Thu Feb 27 23:57:50 +0000 2025","0","Login","1895262096000172363","","","en","","0","0","0","https://x.com/undefined/status/1895262096000172363","1078275797188730880",
"1894933721536700913","Thu Feb 27 23:57:41 +0000 2025","0","@CNNIndonesia Menteri rasa makelar @prabowo","1895262059643977732","","CNNIndonesia","in","","0","0","0","https://x.com/undefined/status/1895262059643977732","1712681492651118592",
"1895262000034521273","Thu Feb 27 23:57:27 +0000 2025","0","Uhmmm hmm","1895262000034521273","","","en","","0","2","0","https://x.com/undefined/status/1895262000034521273","1157829746085863424",
"1895261992371515626","Thu Feb 27 23:57:25 +0000 2025","0","Seneng lihat sistem hukum kita yang makin kuat di bawah kepemimpinan Prabowo #PemerintahTegasHukum","1895261992371515626","","","in","","0","0","0","https://x.com/undefined/status/1895261992371515626","1693546415530905600",
"1894995114457698444","Thu Feb 27 23:57:18 +0000 2025","0","@mas_veel @prabowo @gibran_tweet @kemendagri Ini nh yg gua benci dri para buzzeRp tolol yg selalu adu domba dan bikin kisruh... Hina bgt buzzeRp penjilat.","1895261959991501290","","mas_veel","in","","0","0","0","https://x.com/undefined/status/1895261959991501290","561770114",
"1894579165879570793","Thu Feb 27 23:57:16 +0000 2025","0","@DedynurPalakka @realfedinuril Siapa prabowo dan siapa RG ??","1895261951783281109","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1895261951783281109","1591616729620176897",
"1893878509426078156","Thu Feb 27 23:57:03 +0000 2025","0","@masyoko @pertamina @erickthohir @KemenBUMN @prabowo Indikatornya hanya satu : bangsa dan negara maling","1895261897169228005","","masyoko","in","","0","0","0","https://x.com/undefined/status/1895261897169228005","1192399388657643521",
"1895018840758882477","Thu Feb 27 23:56:51 +0000 2025","0","@xquitavee @KPK_RI @prabowo Sesama buzzer saling support","1895261848448180534","","xquitavee","en","","0","0","0","https://x.com/undefined/status/1895261848448180534","1621330296590458880",
"1895261840290259228","Thu Feb 27 23:56:49 +0000 2025","0","ril denis di rl yg ngumpetnya apa apa ke aditt https://t.co/wiQvEBIhid","1895261840290259228","https://pbs.twimg.com/media/Gk1Sma2WAAAmcxm.jpg","","in","","0","0","0","https://x.com/undefined/status/1895261840290259228","1136163519248732160",
"1894995114457698444","Thu Feb 27 23:56:43 +0000 2025","0","@mas_veel @prabowo @gibran_tweet @kemendagri Stop dana pusat dan balik tuntut lepas dari nkri langsung stres pusat..bodoh kamu.","1895261816386920641","","mas_veel","in","","0","0","0","https://x.com/undefined/status/1895261816386920641","1705579125396951040",
"1895095947912520106","Thu Feb 27 23:56:42 +0000 2025","0","@xquitavee @prabowo Kita lihat aja dulu ini serius apa sekedar omon omon. Takutnya ini strategi beliau utk menggencet lawan politik kayak gaya si mulyono","1895261811211149756","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1895261811211149756","1644931463803195393",
"1895095947912520106","Thu Feb 27 23:56:32 +0000 2025","0","@xquitavee @prabowo buzzer dongok... Lontei ini nyampahin TL utk pencitraan taik.! msh percaya sama Iril..? anak bininya aje dikadalin.. demi pargoy lonte Pinay... seorang yg berkasus tdk pny prestasi slm ini... Ketum Partai Gurem yg harus dibubarkan krn sdh 4x Pemilu hny mengotori surat suara..","1895261768857067570","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1895261768857067570","1603599483417133056",
"1895097348923199610","Thu Feb 27 23:56:30 +0000 2025","0","@Ndons_Back @prabowo @SBYudhoyono @temanduit @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy Basi semua bisa di seting drama kehancuran is begin ","1895261760321659252","","Ndons_Back","in","","0","0","0","https://x.com/undefined/status/1895261760321659252","926440032671473665",
"1895261754537714046","Thu Feb 27 23:56:29 +0000 2025","0","Finalis occrp tuh pak coba adili","1895261754537714046","","","in","","0","0","0","https://x.com/undefined/status/1895261754537714046","1517825675595776001",
"1895261702650052677","Thu Feb 27 23:56:16 +0000 2025","0","https://t.co/zpsmcNjfM4","1895261702650052677","https://pbs.twimg.com/media/Gk1SeNqaoAMZQqE.jpg","","zxx","","0","0","0","https://x.com/undefined/status/1895261702650052677","1227197677248507906",
"1895261700401844671","Thu Feb 27 23:56:16 +0000 2025","3","Kasihan Pak Prabowo kok dibilang hoax juga","1895261700401844671","","","in","","0","0","0","https://x.com/undefined/status/1895261700401844671","1826886526657318912",
"1895261690402611470","Thu Feb 27 23:56:13 +0000 2025","9","FOTO BERSAMA PENUH KEMESRAAN ANTARA ..JOKOWI PRABOWO PUAN MAHARANI DAN SBY BERPAKAIAN SERAGAM LORENG. Sementara para Mahasiswa dan Rakyat sipil sibuk Aksi Demo #IndonesiaGelap. https://t.co/kCLuOmkvLo","1895261690402611470","https://pbs.twimg.com/media/Gk1SdqpaoAIz_Nw.jpg","","in","","0","0","3","https://x.com/undefined/status/1895261690402611470","1667233216091279363",
"1894659447827698042","Thu Feb 27 23:56:13 +0000 2025","0","@Ndrewstjan @prabowo @KPK_RI Elah... Sangat khas buzzer pilih2 kasus. Bos lu noh kasusnya banyak","1895261687252689330","","Ndrewstjan","in","","0","0","0","https://x.com/undefined/status/1895261687252689330","1621330296590458880",
"1895261607502241842","Thu Feb 27 23:55:54 +0000 2025","0","Login ndut","1895261607502241842","","","en","","0","0","0","https://x.com/undefined/status/1895261607502241842","1426192376817614850",
"1895235478712090971","Thu Feb 27 23:55:44 +0000 2025","0","@Lembayung071 @SBYudhoyono @jokowi @prabowo @puanmaharani_ri Adem lihatnya. Damai itu indah. Indonesia damai 🇮🇩.","1895261567333343270","","Lembayung071","in","","0","0","0","https://x.com/undefined/status/1895261567333343270","1381135419278909443",
"120767373065199616","Thu Feb 27 23:55:37 +0000 2025","1","@prabowo @Pufflyns Call out prabowo","1895261539273449639","","prabowo","en","","0","0","0","https://x.com/undefined/status/1895261539273449639","1227197677248507906",
"1895108886690173245","Thu Feb 27 23:55:18 +0000 2025","1","@Opposite6888 @prabowo PRABOWO GAK AKAN BERANI BERSIH² KABINETNYA DASAR BANCI","1895261457832612190","","Opposite6888","in","","0","0","0","https://x.com/undefined/status/1895261457832612190","791575568051347456",
"1894590323072143868","Thu Feb 27 23:55:10 +0000 2025","0","@akbarfaizal68 @erickthohir Ini juga korban akibat ulah si @erickthohir &amp; presiden ke.7 @jokowi Bgmn pak presiden @prabowo solusinya ? https://t.co/Ml3meZmDIq","1895261425628783094","","akbarfaizal68","in","","0","0","0","https://x.com/undefined/status/1895261425628783094","1801961508311797760",
"1895261396105060639","Thu Feb 27 23:55:03 +0000 2025","0","Halah omon omon","1895261396105060639","","","in","","0","0","0","https://x.com/undefined/status/1895261396105060639","294401133",
"1895261391432658969","Thu Feb 27 23:55:02 +0000 2025","0","Bapak Presiden @prabowo memang sudah seharusnya melakukan reformasi birokasi dan tata kelola migas BUMN dan lainnya. Dan jangan sekedar menerima laporan ABS dari para pembantunya saja. Mental pejabat dari tingkat kecil hingga tinggi harus digojlog ulang/reset.","1895261391432658969","","","in","","0","0","0","https://x.com/undefined/status/1895261391432658969","579089730",
"1877347173131567284","Thu Feb 27 23:55:01 +0000 2025","0","@RedWhiteTrader @yourbucin @ojkindonesia @prabowo Kak izin dm","1895261386168770606","","RedWhiteTrader","tr","","0","0","0","https://x.com/undefined/status/1895261386168770606","1796515278526058496",
"1894962377550110930","Thu Feb 27 23:54:40 +0000 2025","0","@worthlessix @prabowo Serlok tak parani","1895261299581608438","","worthlessix","in","","0","0","0","https://x.com/undefined/status/1895261299581608438","4315633882",
"1895261296557465705","Thu Feb 27 23:54:40 +0000 2025","0","GAS PAK. atau minimal bapak dan antek-antek bapak mundur dulu yuk bisa yuk","1895261296557465705","","","in","","0","0","0","https://x.com/undefined/status/1895261296557465705","2933160348",
"1894995114457698444","Thu Feb 27 23:54:30 +0000 2025","0","@mas_veel @prabowo @gibran_tweet @kemendagri Kalau dibalik stop setor uang pajak dan devisa dari bali kira2 adil tidak? Bali buat misah jadi negara sendiri udah mampu","1895261254778052960","","mas_veel","in","","0","0","0","https://x.com/undefined/status/1895261254778052960","897813392",
"120767373065199616","Thu Feb 27 23:54:29 +0000 2025","1","@prabowo login #IndonesiaGelap","1895261254455074902","","prabowo","en","","0","0","0","https://x.com/undefined/status/1895261254455074902","1600015543062659072",
"1895261223941460400","Thu Feb 27 23:54:22 +0000 2025","1","Pantesan kita gapernah bisa lihat draf UU BUMN yg baru Emg anjing @prabowo cpt mati deh lo sm kroni2 lo. Kalo perlu stroke lg. Kesel gw","1895261223941460400","","","in","","0","0","0","https://x.com/undefined/status/1895261223941460400","98027574",
"1895261179775459768","Thu Feb 27 23:54:12 +0000 2025","0","Login pak prabs.. lesgow","1895261179775459768","","","nl","","0","0","0","https://x.com/undefined/status/1895261179775459768","1137409013455319040",
"1895261156505485544","Thu Feb 27 23:54:06 +0000 2025","0","Jadi kapan?","1895261156505485544","","","in","","0","1","0","https://x.com/undefined/status/1895261156505485544","1274365841522360320",
"1895261100175933840","Thu Feb 27 23:53:53 +0000 2025","0","tulisan yang menarik nder skarang coba baca dikit-dikit biar ada gambaran @prabowo","1895261100175933840","","","in","","0","0","0","https://x.com/undefined/status/1895261100175933840","1118794151976263680",
"1895261063224140114","Thu Feb 27 23:53:44 +0000 2025","0","Dgn action presiden @prabowo yg blm jg move on dr jokowi cs sdh mengecewakan rakyat krn sebetulnya sama dgn jokowi 3 periode anda hanya sbg tangan kanan jokowi bukan seorang PRESIDEN. PRIHATIN JADI GA USAH NUNGGU 4TH ITULAH AKIBAT MAU NYA JD PENYALUR SYAWAT KEKUASAAN JOKOWI","1895261063224140114","","","in","","0","0","0","https://x.com/undefined/status/1895261063224140114","1168102826624483329",
"120767373065199616","Thu Feb 27 23:53:36 +0000 2025","1","@prabowo Login ndud","1895261029925531685","","prabowo","et","","0","0","0","https://x.com/undefined/status/1895261029925531685","475749973",
"1894600847541014771","Thu Feb 27 23:53:30 +0000 2025","0","@upil_ratu @Yan_Borussen @teamslythereen @tanyarlfes @prabowo Apa coba ?","1895261004629762402","","upil_ratu","in","","0","0","0","https://x.com/undefined/status/1895261004629762402","1304491010802683904",
"1895040564866978210","Thu Feb 27 23:53:19 +0000 2025","1","@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy @jatmiko99604253 Gajah didepan mata tak nampak Semut diseberang lautan nampak jelas. Pak Presiden disekeliling mu saja banyak kok.","1895260960635707471","","Ndons_Back","in","","0","2","0","https://x.com/undefined/status/1895260960635707471","1616820973369700352",
"1895228011219505555","Thu Feb 27 23:53:12 +0000 2025","1","@JackVardan @prabowo YES Right","1895260927907553698","","JackVardan","en","","0","0","0","https://x.com/undefined/status/1895260927907553698","189539837",
"1895260857501917665","Thu Feb 27 23:52:55 +0000 2025","0","Login","1895260857501917665","","","en","","0","0","0","https://x.com/undefined/status/1895260857501917665","310636178",
"1895092054520414487","Thu Feb 27 23:52:47 +0000 2025","0","@aga6721 @HeryIdris5 @prabowo Denger2 aturan ini ud siap ketok meja?","1895260822810828937","","aga6721","in","","0","0","0","https://x.com/undefined/status/1895260822810828937","216232274",
"1895260818868167070","Thu Feb 27 23:52:46 +0000 2025","0","Lezzzgoooooo","1895260818868167070","","","sl","","0","0","0","https://x.com/undefined/status/1895260818868167070","1267105779997274113",
"1894680610142302563","Thu Feb 27 23:52:41 +0000 2025","0","@DedynurPalakka Baru tau ternyata forum diskusi presiden hanyalah sebuah tempat stand up comedy @prabowo ndasmu !!","1895260797586284867","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1895260797586284867","1711842466268422144",
"1895260786240762237","Thu Feb 27 23:52:38 +0000 2025","1","Selamat pagiii circle koruptor. ️","1895260786240762237","","","in","","0","0","2","https://x.com/undefined/status/1895260786240762237","1692091025521831936",
"1895260776501518603","Thu Feb 27 23:52:36 +0000 2025","0","login","1895260776501518603","","","en","","0","0","0","https://x.com/undefined/status/1895260776501518603","1678732519259410432",
"120767373065199616","Thu Feb 27 23:52:27 +0000 2025","3","@prabowo halah","1895260740627636537","","prabowo","in","","0","0","0","https://x.com/undefined/status/1895260740627636537","1792193331495411712",
"1895260737435836755","Thu Feb 27 23:52:26 +0000 2025","0","dibantuin mau ga?","1895260737435836755","","","in","","0","0","0","https://x.com/undefined/status/1895260737435836755","1580418490686533632",
"1894932415614984574","Thu Feb 27 23:52:25 +0000 2025","2","@StefanAntonio__ @willy_lau P.Prabowo tak brani buang ong2 yg bermasalah...","1895260730909503599","","StefanAntonio__","in","","0","0","0","https://x.com/undefined/status/1895260730909503599","1851856243494932480",
"1895260714534871370","Thu Feb 27 23:52:21 +0000 2025","3","pernah bikin tweet begini rupanya","1895260714534871370","","","in","","0","1","0","https://x.com/undefined/status/1895260714534871370","1573264192991154176",
"1894600847541014771","Thu Feb 27 23:52:13 +0000 2025","0","@Tirexoxoxo @Yan_Borussen @teamslythereen @tanyarlfes @prabowo Ok bang. Makasih","1895260680603029779","","Tirexoxoxo","in","","0","0","0","https://x.com/undefined/status/1895260680603029779","1304491010802683904",
"1895260659287498971","Thu Feb 27 23:52:08 +0000 2025","0","Sekarang banyak koruptor Pak. Tolong dihukum mati jangan disuruh mengembalikan uang hasil korupsinya diam-diam ","1895260659287498971","","","in","","0","0","0","https://x.com/undefined/status/1895260659287498971","183930427",
"1895260619370307715","Thu Feb 27 23:51:58 +0000 2025","30","Dampak dari Permendag no.8 th 2024 Yth. Pak @prabowo agar di cabut permendag tsb krn biang kerok produk Indonesia tdk laku di negeri sendiri krn serbuan barang import","1895260619370307715","","","in","","0","1","18","https://x.com/undefined/status/1895260619370307715","300586723",
"1895095947912520106","Thu Feb 27 23:51:57 +0000 2025","0","@xquitavee @prabowo Gorengan di TikTok lu bawa ke X balik main tiktok lagi aja gihhh...","1895260616774033433","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1895260616774033433","65054833",
"1895260608796467390","Thu Feb 27 23:51:56 +0000 2025","0","Ra gur ming omong tok pakkk","1895260608796467390","","","in","","0","0","0","https://x.com/undefined/status/1895260608796467390","1796862841540259841",
"1895260593613087059","Thu Feb 27 23:51:52 +0000 2025","0","Keadilan sosial makin tercipta berkat kepemimpinan Pak Prabowo yang tegas #PemerintahTegasHukum","1895260593613087059","","","in","","0","0","0","https://x.com/undefined/status/1895260593613087059","1693475970244849664",
"1895092054520414487","Thu Feb 27 23:51:48 +0000 2025","4","@aga6721 @HeryIdris5 @prabowo Pak @prabowo di-tag seperti ini baca twitternya ndak? Atau akun twitternya cuma dioperasikan oleh adminnya aja.","1895260576609378328","","aga6721","in","","0","0","0","https://x.com/undefined/status/1895260576609378328","50495840",
"1895260563380510878","Thu Feb 27 23:51:45 +0000 2025","0","Yi bisa yu jangan cuma omon2 doang.","1895260563380510878","","","in","","0","0","0","https://x.com/undefined/status/1895260563380510878","32411417",
"1894995114457698444","Thu Feb 27 23:51:42 +0000 2025","0","@mas_veel @prabowo @gibran_tweet @kemendagri Coba usul Presiden dr pd hny tahan duit Bali gak usah diakui lg mjd bagian Indonesia. Bali biar merdeka sbg negara sendiri bgt bgmn bos?","1895260553591037972","","mas_veel","in","","0","0","0","https://x.com/undefined/status/1895260553591037972","48289797",
"1894995114457698444","Thu Feb 27 23:51:40 +0000 2025","0","@AryaSom34444331 @MARQUEZ__93 @mas_veel @prabowo @gibran_tweet @kemendagri Soriye .. Hobbynya mandi sama taik sapi","1895260542346109029","","AryaSom34444331","in","","0","0","0","https://x.com/undefined/status/1895260542346109029","1604136659662307330",
"1895260539250708969","Thu Feb 27 23:51:39 +0000 2025","0","https://t.co/7bySzCsyrf","1895260539250708969","https://pbs.twimg.com/media/Gk1RaTrXMAAVDRr.jpg","","zxx","","0","0","0","https://x.com/undefined/status/1895260539250708969","1384058941244526597",
"1895260425882869884","Thu Feb 27 23:51:12 +0000 2025","3","Ayahanda @prabowo ajak dong pa @jokowi sekalian tinggal di Istana. #JokowiPredatorKorup #JokowiPredatorKorup https://t.co/QJ2hgjEWXU","1895260425882869884","https://pbs.twimg.com/media/Gk1RTpwXoAAbmRB.jpg","","in","","0","0","2","https://x.com/undefined/status/1895260425882869884","1603868435762401280",
"1894930422930514431","Thu Feb 27 23:51:07 +0000 2025","2","@MadSusanto_ @NenkMonica Itu lah..knapa manusia bejat seprti jkwi..prabowo..sby gk mampus 2 ya..","1895260405280448959","","MadSusanto_","in","","0","0","0","https://x.com/undefined/status/1895260405280448959","1587016037895053313",
"1895096240658096402","Thu Feb 27 23:51:07 +0000 2025","0","@Opposite6888 Kata @prabowo Hidup @jokowi","1895260405024559581","","Opposite6888","in","","0","0","0","https://x.com/undefined/status/1895260405024559581","947863998547902464",
"1895260400272449860","Thu Feb 27 23:51:06 +0000 2025","0","Deretan org hebat yg jadi team pak Prabowo.. Sudah ikut RetRet https://t.co/uv1MKcIwht","1895260400272449860","https://pbs.twimg.com/media/Gk1RSauX0AAWwlP.jpg","","in","","0","0","0","https://x.com/undefined/status/1895260400272449860","1736308442569269248",
"1895260253367025918","Thu Feb 27 23:50:31 +0000 2025","0","Hari ke-2 . Semoga beliau ingat. https://t.co/eRluluWbvE","1895260253367025918","","","in","","0","0","0","https://x.com/undefined/status/1895260253367025918","2568916987",
"1895260141043491110","Thu Feb 27 23:50:04 +0000 2025","0","on twitter dong pak","1895260141043491110","","","en","","0","0","0","https://x.com/undefined/status/1895260141043491110","1293029594098880513",
"1895260085951385953","Thu Feb 27 23:49:51 +0000 2025","1","Betul pak ayo cepet disahin kan u udah jadi presiden","1895260085951385953","","","in","","0","0","0","https://x.com/undefined/status/1895260085951385953","1869558904432328704",
"1894751708313682006","Thu Feb 27 23:49:33 +0000 2025","0","@__AnakKolong @prabowo @setkabgoid president uzur sedang di nina bobok bermimpi di siang hari bolong ","1895260011972206850","","__AnakKolong","in","","0","0","0","https://x.com/undefined/status/1895260011972206850","1566193907355922432",
"1895037951622684733","Thu Feb 27 23:49:26 +0000 2025","1","@wenkqcaby @prabowo @ListyoSigitP @DivHumas_Polri @Divpropam Semoga dibaca dan sampai ke mereka. Jangan meneng bae lah @ListyoSigitP @DivHumas_Polri @Divpropam","1895259981039259779","","wenkqcaby","in","","0","0","0","https://x.com/undefined/status/1895259981039259779","77654478",
"1895259934323089829","Thu Feb 27 23:49:15 +0000 2025","0","Login @prabowo","1895259934323089829","","","en","","0","0","0","https://x.com/undefined/status/1895259934323089829","1462705372406243328",
"1895259913615745451","Thu Feb 27 23:49:10 +0000 2025","1","OkeGas Pak @prabowo Atau sudah berubah pikiran kah?","1895259913615745451","","","in","","0","0","1","https://x.com/undefined/status/1895259913615745451","1163579893524750336",
"1895259906158272530","Thu Feb 27 23:49:08 +0000 2025","5","Wow ....Haasyeeekkk....!!Alangkah Mesranya Prabowo dan Jokowi Bernyanyi Bersama.....bukan main daaah.... https://t.co/989GmNJIGE","1895259906158272530","https://pbs.twimg.com/ext_tw_video_thumb/1895258403947053056/pu/img/iq4NVtoLtXQJvC3w.jpg","","in","","1","3","0","https://x.com/undefined/status/1895259906158272530","1667233216091279363",
"1895018840758882477","Thu Feb 27 23:49:07 +0000 2025","0","@xquitavee @KPK_RI @prabowo Cie..yg berkuasa kan situ kenapa GK tangkap aja kaya PK Lembong pasal kn gampang dibikin","1895259900080771493","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1895259900080771493","1131445824343269376",
"1894920794972791246","Thu Feb 27 23:49:04 +0000 2025","0","@regar_op0sisi @prabowo @jokowi @gibran_tweet @ListyoSigitP apa kerja kalian dancok ","1895259887267111412","","regar_op0sisi","in","","0","0","0","https://x.com/undefined/status/1895259887267111412","1795629999971840000",
"1894552538793611648","Thu Feb 27 23:49:01 +0000 2025","0","@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy @jatmiko99604253 Adili jokowi itu tanda kesetiannya pada rakyat ","1895259876152221874","","Ndons_Back","in","","0","0","0","https://x.com/undefined/status/1895259876152221874","926440032671473665",
"1894995114457698444","Thu Feb 27 23:48:50 +0000 2025","0","@MARQUEZ__93 @mas_veel @prabowo @gibran_tweet @kemendagri Sebagaimana yg di sampaikan oleh senator dia Arya... Dengan mulut embernya","1895259828978868689","","MARQUEZ__93","in","","0","0","0","https://x.com/undefined/status/1895259828978868689","1604136659662307330",
"1894986983136764305","Thu Feb 27 23:48:49 +0000 2025","0","@Ndons_Back @bagasIn35442232 @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy @jatmiko99604253 Haluu ngimpi","1895259824956547093","","Ndons_Back","in","","0","0","0","https://x.com/undefined/status/1895259824956547093","1669339523250274304",
"120767373065199616","Thu Feb 27 23:48:48 +0000 2025","0","@prabowo Janjinya akan dipertanggung jawabkan kelak. Janji adalah hutang. Orang hutang tidak akan dipermudah menuju Jannah.","1895259823920554185","","prabowo","in","","0","0","0","https://x.com/undefined/status/1895259823920554185","1745303315150413824",
"1895259737203318855","Thu Feb 27 23:48:28 +0000 2025","0","gaasskeun woo ","1895259737203318855","","","nl","","0","0","0","https://x.com/undefined/status/1895259737203318855","173360536",
"1895259725459268019","Thu Feb 27 23:48:25 +0000 2025","0","Prabowo ginuk-ginuk ‍↕️","1895259725459268019","","","in","","0","1","0","https://x.com/undefined/status/1895259725459268019","998971249",
"120767373065199616","Thu Feb 27 23:48:18 +0000 2025","122","@prabowo @jokowi enggak ngerasa disindir ta?","1895259695188992339","","prabowo","in","","0","1","0","https://x.com/undefined/status/1895259695188992339","1132630872287354881",
"1895004924582535632","Thu Feb 27 23:48:16 +0000 2025","0","@msaid_didu Biar mudah koordinasinya alangkah lebih baik kalau Prabowo tinggal di istana negara dan Mulyono di istana bogor","1895259687924449690","","msaid_didu","in","","0","0","0","https://x.com/undefined/status/1895259687924449690","1624414041803485185",
